,population_density,median_household_income,Male,Female,White,Black Or African American,American Indian Or Alaskan Native,Asian,Native Hawaiian & Other Pacific Islander,Other Race,"< $25,000","$25,000-$44,999","$45,000-$59,999","$60,000-$99,999","$100,000-$149,999","$150,000-$199,999","$200,000+",Less Than High School Diploma,High School Graduate,Associate's Degree,Master's Degree,Professional School Degree,Doctorate Degree,Enrolled In Public School,Enrolled In Private School,Not Enrolled In School,April,August,December,February,January,July,June,March,May,November,October,September,day1,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day2,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day3,day30,day31,day4,day5,day6,day7,day8,day9,year,population
2415,43605,55501,56697,7117,59976,23044,607,2400,123,1640,5188,7572,3298,1913,2013,645,977,10847,26427,1499,7285,385,96,4086,400,984,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,63814
2416,69144,66339,15938,9797,19593,11823,126,133,116,24,4413,4285,4525,5299,2427,356,123,25723,27704,2636,4511,257,368,5626,647,698,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,25735
2417,18396,58676,52803,10803,32729,21447,155,1567,73,4475,4982,8445,4329,3881,4904,699,584,23411,24333,1002,2127,313,385,1886,547,3495,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,63606
2418,30039,56121,41143,16393,27034,28073,644,628,84,3888,6167,3626,3733,7923,1483,152,960,6236,11504,1792,913,85,281,3963,661,1088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,57536
2419,85283,53325,15230,9585,32191,10746,434,1774,45,5186,7974,3980,1915,8255,2980,725,495,7114,15880,2610,2681,200,440,2631,225,1938,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,24815
2420,75704,51692,23482,12093,27028,19081,271,1276,3,3507,8966,5334,2593,1232,771,405,546,12733,15855,3237,2543,482,134,2348,713,3106,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,35575
2421,60718,44282,31749,11713,57486,12747,722,1458,198,4244,8904,6015,2127,7513,235,671,727,10466,26275,676,8412,535,400,3153,745,1017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,43462
2422,77840,45496,44326,7124,57867,17789,329,1911,23,121,7042,7710,1695,2548,4713,630,81,5156,21677,1062,8585,598,496,4005,294,826,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,51450
2423,38632,43206,43125,17734,57582,17443,528,2130,11,2132,5091,5881,2305,7660,5409,148,817,20177,26152,2559,1598,565,420,4090,430,1759,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,60859
2424,14575,64981,15863,17826,47293,21467,326,550,192,785,4726,5930,2769,2890,3595,177,58,10081,21313,3620,6262,424,468,5060,201,2920,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,33689
2425,70459,38725,24970,14997,40290,8040,112,432,36,2680,5831,5903,2443,4748,5243,385,702,12290,12823,4641,2810,605,151,3489,709,1841,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,39967
2426,24038,53517,22437,7872,27747,26015,616,2174,172,3381,6187,5970,1748,7956,1965,545,364,10086,27276,4491,3188,182,252,2382,666,3140,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,30309
2427,31830,48484,19438,6844,25400,24846,223,146,103,567,8420,7689,3751,1067,4756,414,795,10438,24864,3618,6920,361,254,5311,693,1841,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,26282
2428,35257,36487,39624,7014,64790,23430,361,515,70,273,6119,4518,2084,2911,2190,581,1002,20533,23228,2335,6311,396,74,5663,760,3592,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,46638
2429,54306,53145,37109,17132,63815,29510,378,1651,197,35,7938,4752,3947,3639,1784,780,199,4631,20221,1379,7181,486,459,3711,824,1927,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,54241
2430,71080,60956,22232,7745,25934,22758,25,1436,114,2405,4348,8340,2113,426,1973,150,107,17591,20242,3825,3088,199,91,3208,156,3784,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,29977
2431,71076,67705,19665,14467,52565,15121,27,2315,108,3604,8627,5878,3032,4226,1304,712,799,23298,22532,3713,5899,303,358,3958,197,2564,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,34132
2432,16711,38550,34066,18067,68044,31477,284,1526,44,4599,5051,7058,4231,1813,5079,500,288,13955,15562,1827,4929,953,328,2080,682,2203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,52133
2433,43658,35678,48515,16063,23888,26853,175,1926,109,1437,8759,4992,3820,6183,966,731,459,21540,27580,4243,3657,333,189,3039,668,1791,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,64578
2434,26434,37099,24656,15563,30537,17292,325,2253,126,4121,4612,8223,2104,4682,5012,500,828,11221,27444,3838,4299,165,328,4491,512,3731,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,40219
2435,61994,37039,32531,9638,47163,19737,42,1275,72,132,5082,3635,2249,7372,5067,717,564,9286,32572,2524,1322,971,89,1652,303,2298,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,42169
2436,25959,44313,49311,15637,53181,7108,722,1614,17,4618,4982,6919,2323,4458,2868,750,234,7231,19605,3685,7458,755,67,2175,444,1630,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,64948
2437,66439,37028,27638,5926,28909,11251,179,2367,1,4054,6511,2433,2586,7696,5077,379,418,26630,32399,3017,4885,374,114,3987,171,1907,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,33564
2438,60355,68986,53077,10138,37203,11687,523,1807,100,1831,9027,3283,1576,6768,2001,478,511,23359,11019,4096,3782,969,156,1388,329,3433,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,63215
2439,21403,62471,41897,17913,43651,16788,583,896,101,667,7135,8369,1406,6015,3473,245,619,9274,15189,2416,1397,739,147,4126,654,2285,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,59810
2440,69691,42079,57215,7401,41616,20923,9,679,18,1725,8624,4826,3496,6695,3727,526,60,16270,25476,3601,1148,313,159,3888,744,3436,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,64616
2441,71805,43101,17775,16840,54567,17308,345,1764,69,1710,7228,5000,4323,4988,3373,428,963,8441,24471,1378,2576,961,133,3638,281,1222,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,34615
2442,39851,35629,38034,14346,51023,16394,430,1163,89,240,3445,4217,3840,2171,5457,262,819,7068,10899,1728,63,191,213,4080,270,1740,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,52380
2443,89727,35329,42364,6734,52452,28787,637,811,9,4128,3759,7644,4529,3467,1559,442,179,17521,15560,3957,6450,121,433,2309,364,1439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,49098
2444,37061,38229,53421,8789,34015,18920,289,2479,166,12,3902,4184,4224,843,796,651,890,10519,11745,3928,7164,714,99,5437,186,1874,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,62210
2445,16224,43852,54765,8188,18016,27058,8,1531,169,1577,4528,3958,2794,1154,4512,506,913,27112,23686,982,7126,515,265,4071,157,2440,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,62953
2446,81227,62195,44224,10554,44402,19047,104,2400,122,4124,8353,8489,1434,178,754,723,507,12881,31106,1513,358,696,112,4964,187,2760,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,54778
2447,87218,61665,36095,14239,30080,10189,418,900,190,2873,5451,7876,4504,6185,560,350,518,24883,18212,1241,29,520,70,2387,541,883,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,50334
2448,85405,54208,23285,16428,35908,17088,406,1202,37,3751,5412,4465,1669,3634,1559,776,563,25760,14909,4304,7264,1005,97,3803,564,1523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,39713
2449,48039,48917,48437,13928,23974,32091,146,1055,115,3842,7138,4379,4508,3753,1567,239,817,21833,27365,3729,8358,704,105,1949,426,1509,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,62365
2450,50326,60436,56408,17003,25204,17463,730,252,109,3162,3891,4556,1677,6600,2215,534,748,8267,10491,3319,5422,934,170,4829,548,3077,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,73411
2451,52242,68412,39677,15473,65577,21298,370,331,188,2539,5788,5466,1500,1819,2860,413,895,26831,31849,1819,470,400,487,3549,434,3606,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,55150
2452,23159,42222,30450,15196,54869,27442,89,530,67,1780,8234,4737,2723,1424,1237,431,84,7219,17518,1889,4941,539,463,3752,172,1367,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,45646
2453,18457,41171,26642,11887,40744,33635,686,1387,114,2568,7557,5708,3195,137,2292,286,981,25391,20713,1199,4598,979,379,2243,435,580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,38529
2454,82849,58647,58306,12430,21995,29307,96,669,32,3742,4790,2636,3680,130,265,200,964,19848,16960,3398,6340,696,212,1307,758,872,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,70736
2455,33634,52519,17329,14235,21990,15987,560,1984,99,3103,6166,4719,3416,4468,4089,419,44,17609,26661,4016,9188,337,351,5588,633,3715,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,31564
2456,68217,40372,21816,14636,24531,19440,149,2100,9,3328,4050,7557,4071,2489,5164,206,334,24068,17657,852,3008,198,149,4331,350,2056,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,36452
2457,67813,47369,17406,15775,55322,23085,131,1978,85,2281,8051,5494,2436,8121,2316,747,376,6363,31096,4085,8902,500,133,2389,441,2949,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,33181
2458,57562,49065,47859,12332,67109,28773,625,288,89,4747,4391,7572,2582,2090,3060,325,725,11062,24781,31,6730,232,349,4582,379,3580,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,60191
2459,23837,68356,57488,16658,34334,28671,306,2213,94,3234,6311,4835,1397,673,1975,363,169,22228,27547,3780,6876,522,413,2278,251,1438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,74146
2460,59030,59490,20352,9014,20854,20930,202,2344,29,2741,3741,8263,3708,5641,1991,628,539,12867,13528,3152,7601,666,357,1961,529,1406,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,29366
2461,18649,64724,34257,5960,40845,10588,506,2461,78,4758,6339,2438,2843,7477,4740,339,416,23825,10237,3412,7694,961,216,2535,522,3467,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,40217
2462,90333,63792,35675,8753,19456,8552,347,1451,188,711,5301,7560,1690,5696,784,216,70,21907,27624,758,8345,899,398,5680,798,1415,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,44428
2463,30102,53121,22010,12105,68224,32567,51,252,116,3704,6733,5367,4341,624,2194,514,708,25158,25628,719,3253,889,452,1871,529,1173,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,34115
2464,40204,62343,26067,8084,62550,15277,176,259,177,934,7956,3977,3962,3547,3830,114,832,18275,15546,4646,2367,299,194,5529,334,1636,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,34151
2465,49324,52378,27923,11712,22511,33913,4,1785,51,3165,7531,8363,3614,8004,1626,343,688,23894,29324,322,6987,494,321,3258,603,2581,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,39635
2466,29267,52823,18273,13514,21614,13630,657,2474,20,4918,4644,4339,1611,3490,2103,450,831,13919,31736,4453,3013,732,293,2538,785,924,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,31787
2467,30230,39389,56434,9554,18502,7584,354,1081,103,1035,7774,7216,1698,5908,4314,520,413,22041,23953,910,9095,784,245,1606,775,1043,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,65988
2468,15769,39539,24291,13497,67021,22050,47,1062,26,5155,3823,7784,3130,2380,2546,342,535,16531,17318,1638,2268,594,99,4637,706,2147,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,37788
2469,61277,68631,22567,13950,24037,11430,421,409,12,2951,3602,8501,3643,7978,925,114,797,19158,14496,2271,8261,262,494,3814,761,3292,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,36517
2470,88988,50244,15032,9889,36581,23963,422,1707,187,5207,4936,8364,3307,7883,4313,126,858,4562,23400,2306,7976,291,138,2143,822,647,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,24921
2471,52317,61940,23269,14716,63923,13781,645,106,22,2981,4114,5368,3715,8415,4673,656,119,25155,29989,632,6607,601,436,4998,236,1093,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,37985
2472,67802,37201,47391,10994,58832,21391,440,1519,29,2934,4921,6417,3693,255,2015,149,424,19749,27717,2692,7232,705,255,4292,413,607,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,58385
2473,88915,54819,36525,16907,35596,15936,574,2321,56,4487,8753,5327,3646,4869,572,417,871,24054,16819,2220,2592,368,101,5526,470,3664,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,53432
2474,78121,36768,25848,17105,39076,21785,709,282,155,4616,6368,4292,3979,6793,1618,378,58,26078,14437,3560,8243,268,416,4621,336,2440,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,42953
2475,20452,65076,58191,10381,33622,28687,313,886,65,1906,4362,2416,2747,2673,2336,536,578,23756,18930,1260,6972,986,288,3885,576,2614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,68572
2476,51612,41202,36460,13398,43315,16585,270,2452,22,19,8633,6857,2624,3096,1148,578,759,7082,28611,2061,422,336,331,3781,600,3654,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,49858
2477,82429,48660,40160,15468,46874,34801,60,1012,29,2809,5652,4367,1398,5782,5335,451,1000,14849,30477,3093,4754,570,457,1332,402,1932,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,55628
2478,45983,39503,38771,10957,22942,30216,201,406,160,4700,8499,4103,3499,5725,4589,615,138,22500,30077,2819,5240,768,98,4146,603,2048,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,49728
2479,23251,64716,39957,7628,34609,16705,544,1550,50,891,6987,6144,4361,8503,997,776,705,17146,20771,2495,8248,293,274,3498,202,1536,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,47585
2480,73129,65443,40591,6961,29269,21751,12,1259,145,4474,6886,4749,3464,8347,648,447,442,25232,18437,2633,3326,787,213,2338,248,2284,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,47552
2481,70966,47827,31452,10973,66991,30617,427,2279,145,695,8620,2981,3136,4759,558,499,845,22407,19016,99,5464,362,353,3081,542,2259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,42425
2482,18629,55648,20685,13246,66075,34336,722,1574,74,1621,5903,5549,3166,7384,1287,311,932,9943,21023,708,2715,659,259,2587,150,625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,33931
2483,20147,44698,23121,16680,45150,27891,87,296,50,1515,4600,7884,2219,2715,502,492,826,24476,22190,2915,2906,475,269,2084,596,3100,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,39801
2484,86385,63959,53827,9480,45158,31001,20,754,51,4529,4240,4578,1536,8067,2892,123,91,14730,10411,2619,2092,304,176,2159,338,3143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,63307
2485,88088,46764,24796,15781,34382,9377,726,877,68,2017,8249,2941,3142,1164,3542,239,671,12382,22477,2193,851,85,368,5396,739,3172,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,40577
2486,17334,64893,37133,10331,21790,11994,280,1685,72,2723,8353,3033,2346,5399,1980,343,768,22428,32874,2743,8367,467,173,4758,773,1850,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,47464
2487,17477,53186,20316,10537,58634,11472,241,2220,99,2159,7672,3784,1852,2687,5602,696,91,24842,24311,2175,8515,729,254,1422,416,3490,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,30853
2488,11170,42075,14152,7866,60957,35084,632,1977,33,1084,5373,2241,2539,7271,1790,764,1004,22678,32881,2729,7675,1004,120,4642,635,2995,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,22018
2489,31451,38979,51114,12446,55139,16933,736,650,108,1401,3884,4697,3367,5836,3727,272,291,12359,8664,4137,3019,131,224,4089,602,3201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,63560
2490,28487,42701,43340,7471,23490,22907,31,680,35,744,4244,6831,1916,2039,4652,650,330,24397,32926,2170,6084,677,67,1735,723,1442,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,50811
2491,12884,51549,45853,17607,29605,25646,594,590,133,4786,7864,6268,2169,7450,1947,755,585,16535,17497,2118,5161,784,469,2151,189,3766,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,63460
2492,71444,58778,24613,14770,59796,10814,244,1914,110,1661,6227,4278,2049,161,4860,631,996,11369,12791,1335,5489,627,272,4719,326,2835,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,39383
2493,33793,47234,24011,6682,43620,31081,215,2045,86,2565,4505,2538,3376,6868,3810,725,385,5413,32893,1654,1810,504,166,5555,772,3075,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,30693
2494,27017,42323,50457,16397,32346,15345,710,722,24,1080,5223,4633,3391,5908,3848,547,508,12877,27472,4717,7567,232,490,3862,274,1452,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,66854
2495,47696,49554,58079,15525,66038,17778,643,1799,170,2702,5154,5746,3241,4931,638,447,974,12667,28549,1540,7287,686,165,2693,620,869,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,73604
2496,83470,48308,49576,7541,35580,26571,491,714,44,795,3928,2434,2601,2768,227,577,254,5151,11893,1428,4482,166,161,2841,316,2098,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,57117
