,population_density,median_household_income,Male,Female,White,Black Or African American,American Indian Or Alaskan Native,Asian,Native Hawaiian & Other Pacific Islander,Other Race,"< $25,000","$25,000-$44,999","$45,000-$59,999","$60,000-$99,999","$100,000-$149,999","$150,000-$199,999","$200,000+",Less Than High School Diploma,High School Graduate,Associate's Degree,Master's Degree,Professional School Degree,Doctorate Degree,Enrolled In Public School,Enrolled In Private School,Not Enrolled In School,April,August,December,February,January,July,June,March,May,November,October,September,day1,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day2,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day3,day30,day31,day4,day5,day6,day7,day8,day9,year,population
2140,61831,35860,35803,8085,43906,14228,254,2171,182,2527,7830,5748,3733,1050,765,769,731,12051,13390,4626,7709,813,65,5724,793,2534,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,43888
2141,19854,53815,42479,6079,60781,19018,171,1490,159,636,5198,2409,3773,7881,3741,185,49,14876,20808,1540,8076,954,312,1436,772,3535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,48558
2142,55098,58777,39268,7348,18330,15082,254,2219,28,3925,5873,3726,3657,2755,3516,468,251,22940,29992,2322,3807,844,142,1433,323,3338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,46616
2143,14669,50235,49319,10428,36924,24540,481,661,194,3863,4789,4177,4371,731,1312,501,160,26001,8883,4761,1681,779,147,5470,527,3267,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,59747
2144,61937,60860,52319,16337,29496,13133,24,1762,91,1555,7327,5742,3963,2385,5074,518,772,21850,26538,1305,1053,804,381,3782,213,1117,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,68656
2145,61971,65549,54639,6577,30210,28891,117,2266,101,3042,6620,8267,2925,2211,4755,495,623,25203,15996,1683,1384,959,177,4699,683,3453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,61216
2146,61502,62646,50272,15500,50646,13281,206,273,139,5106,4358,3170,2142,5099,1378,680,227,18798,30734,490,2365,558,80,2674,364,811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,65772
2147,18854,46042,36503,9372,27626,27489,82,225,27,1937,7801,7389,1969,3216,670,398,57,19738,13470,1913,1335,495,223,4034,340,2514,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,45875
2148,53453,46370,29565,16792,67875,32135,656,2292,17,3543,4195,3976,3330,3758,4559,485,582,24503,29213,2729,79,878,463,3177,680,1095,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,46357
2149,49353,54920,50866,12590,59417,13538,277,1725,67,5103,6806,7740,4190,1300,1726,421,310,20785,12461,1103,1883,755,319,5057,259,3465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,63456
2150,76977,40530,45843,13685,59055,21275,631,758,193,4101,3598,4426,4192,5669,1887,615,101,18358,20479,1665,4184,594,365,2534,412,2381,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,59528
2151,50546,47662,22374,8538,26332,7944,536,544,77,3850,6299,6411,2229,8422,4067,462,312,13805,18982,746,1323,276,104,3718,244,2700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,30912
2152,61003,50035,54194,7229,47363,17124,681,260,134,1524,5287,8639,1516,8413,3890,449,209,8450,10008,3509,2195,299,416,3592,416,2197,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,61423
2153,85678,37259,23965,8835,24083,11734,321,1742,50,4180,7080,6505,2428,3575,4946,753,45,23176,26135,1445,8533,781,224,4724,782,2719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,32800
2154,69772,62877,45109,12386,32961,35086,227,1522,48,1630,8396,4385,1749,7210,3440,139,273,12161,18395,4650,6625,472,466,5725,650,2903,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,57495
2155,19436,62700,16620,9710,56361,21208,171,185,123,1945,5351,3129,3381,2137,1352,220,461,11659,21559,1922,5024,499,397,5242,753,2522,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,26330
2156,45629,68454,30385,17203,59699,19628,596,2484,36,1248,6829,2525,1792,6782,1582,392,189,19053,25340,1376,3043,122,111,3723,203,1287,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,47588
2157,65874,48303,40409,10818,65804,26608,33,2259,169,1017,6589,5240,2830,4025,5056,460,998,12795,24417,795,4507,557,252,3388,196,747,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,51227
2158,54275,47052,17627,7800,20289,26041,166,1766,144,2357,4485,6038,3196,3902,1069,614,151,20525,27135,2526,8404,744,180,4189,374,2343,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,25427
2159,88451,41860,48882,17551,35837,12029,91,493,151,2580,8161,3172,3695,8113,3061,617,612,4613,27160,4491,1328,895,463,3899,690,2853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,66433
2160,43170,39897,56755,6235,21165,32728,639,327,28,1426,5683,6860,3679,7491,954,242,918,8341,8673,3942,2023,481,147,3482,222,599,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,62990
2161,46375,69611,35863,16968,61594,12281,72,109,19,4398,5373,7532,4040,2114,1693,564,889,26790,20418,1024,4431,935,436,3950,560,2350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,52831
2162,26353,63154,38276,15803,44851,7197,30,1619,5,2357,7209,3404,4047,6649,1708,769,496,16515,9534,4573,3381,208,77,3442,655,986,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,54079
2163,37949,51354,45047,17171,63640,30867,489,1557,13,4707,8876,4301,2743,2157,1673,712,882,16464,30809,2821,6678,620,164,5349,677,3629,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,62218
2164,44937,69428,51225,12208,34333,24934,25,1613,35,4511,4528,4372,1423,733,4016,262,175,5604,31381,3196,3622,674,436,5275,214,2073,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,63433
2165,72256,40916,28137,10075,47215,32826,559,1152,18,2142,8980,4425,2690,7063,3583,512,712,21495,16292,4496,524,187,266,2172,423,2631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,38212
2166,72474,65991,14048,14751,61527,15676,468,320,71,4510,8104,2569,3657,7284,3332,327,115,27083,22700,3957,7323,945,172,2375,200,1723,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,28799
2167,83263,56612,39819,7978,40149,16059,264,1501,42,4885,5766,7679,4040,3027,2022,226,953,19338,30023,2375,8499,408,280,5045,401,842,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,47797
2168,54576,57843,30691,15442,52473,25558,552,1472,116,968,4354,4415,2214,6535,1698,561,401,19476,23050,1917,3377,405,120,1620,270,2425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,46133
2169,12505,63198,24255,15138,18159,15691,419,296,21,4940,8869,2867,4230,2690,275,641,651,10388,12742,1392,5190,505,242,5294,357,3652,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,39393
2170,10795,37739,55532,14640,41779,6911,138,609,122,3013,3441,3896,4168,3543,3821,385,907,10574,11161,73,4305,670,329,1710,615,3037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,70172
2171,49747,64752,53065,13596,25083,29281,255,1793,57,4733,4775,3015,2150,876,1443,151,723,25202,30180,1366,1234,968,297,2284,324,1361,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,66661
2172,18896,43208,45420,7228,59977,15194,74,2403,94,1616,8621,5537,3666,4720,3782,404,692,8700,15174,4578,86,417,226,4690,364,3445,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,52648
2173,67334,57326,45810,6928,56924,31213,566,1611,197,2790,4726,6781,3191,7486,2917,556,58,8680,28941,21,3,148,199,3164,277,2656,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,52738
2174,54411,37378,18930,7550,65241,8818,33,1560,163,85,3822,3921,2150,160,299,416,202,18428,21346,392,4927,771,461,5505,562,3335,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,26480
2175,29421,65644,27783,15629,66514,22324,518,1025,24,1831,3911,7626,3192,3313,739,555,156,20081,24507,3191,3266,629,388,4842,650,2741,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,43412
2176,88067,37753,45447,6946,52948,34123,641,137,43,222,8990,3710,2551,7425,3311,285,36,8455,27087,4696,1970,579,237,4184,214,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,52393
2177,46141,62717,49766,17780,59220,8814,209,880,151,218,5035,2763,2166,5684,3632,643,827,19509,25538,1118,5839,341,359,3790,361,3034,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,67546
2178,54774,69979,38416,13059,61318,28994,257,2101,177,2896,4916,4052,4250,6315,130,727,638,15015,22004,1388,75,103,413,4793,718,1898,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,51475
2179,31209,65615,43018,6427,63112,17398,597,388,122,2013,6809,2784,4535,5784,1119,260,973,9237,25766,3558,2875,999,172,5544,821,2239,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,49445
2180,63819,59554,29604,17216,26395,13063,403,112,42,106,8747,7470,2720,8499,4588,724,959,8913,31682,2400,8491,589,463,5523,743,2126,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,46820
2181,24184,51641,18527,10930,32566,14909,487,1868,41,3988,5592,5847,3482,1849,673,729,590,5831,12519,2586,4019,466,395,2191,758,3774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,29457
2182,14467,41006,55199,15886,66677,12270,65,367,141,3524,5626,5816,1835,2253,4922,619,835,7198,19795,771,5577,240,149,3919,366,2211,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,71085
2183,40162,37919,21902,14269,38075,16468,373,2367,59,3543,3885,6246,3819,3058,4016,325,693,16598,25819,3291,7727,643,323,3341,263,3088,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,36171
2184,38936,63364,48413,13986,35092,19178,585,2218,192,4831,7527,3719,3894,5987,4082,402,589,26945,19692,3284,280,620,192,1296,169,1891,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,62399
2185,58721,57137,45054,14235,49758,11115,255,1579,4,3473,4884,8148,1736,3040,5347,364,727,4527,13593,207,4702,423,155,4240,153,891,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,59289
2186,53163,44252,17627,13645,38422,12059,344,728,56,103,8671,4146,1686,663,4863,671,825,21041,16585,3119,2744,378,499,4646,743,1940,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,31272
2187,49880,43817,20229,15504,37228,35019,332,2435,6,1831,5675,7889,1442,2243,3307,746,1001,6205,25848,2000,4987,104,116,3182,462,1331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,35733
2188,48901,44820,54264,15384,36928,20703,496,1854,111,3039,7062,8417,1804,205,1766,275,781,20740,26993,2445,1122,87,233,4504,744,2829,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,69648
2189,17909,58571,40093,7499,40293,12113,56,2239,191,41,8974,8437,3013,2786,2106,323,871,9543,22547,2199,3080,977,171,4581,156,2974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,47592
2190,49752,66025,54446,12965,60311,9796,418,1572,176,5188,7547,5401,1839,6737,3115,216,164,7196,16777,487,8629,282,195,3782,181,1642,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,67411
2191,49607,64751,26347,13322,50368,32886,365,2081,130,1299,6474,3588,3370,3255,4052,310,463,27046,31545,4873,3007,432,180,3094,711,3795,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,39669
2192,14769,39033,32571,13177,26987,15118,3,181,54,101,7931,7865,3558,3054,4729,747,779,25148,18664,2771,7565,845,92,3386,572,3733,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,45748
2193,71888,38871,25991,9527,48259,24107,294,2332,109,5256,5318,5180,4020,3446,154,160,247,8331,26423,51,3907,90,218,4183,167,1686,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,35518
2194,47838,60614,46788,9983,22048,21946,582,2317,158,4185,3624,8536,4104,1383,5275,728,291,13478,10739,2694,1317,953,410,2988,641,3555,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,56771
2195,86189,51203,24841,15820,34947,12900,497,1383,74,3852,4892,5067,1965,5808,3747,169,375,16070,26296,2171,5208,928,338,2865,229,2454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,40661
2196,76017,35450,15617,10004,50877,18726,8,909,82,5110,3858,6046,2606,1323,5557,786,350,10514,17286,3947,564,1009,490,5217,549,2780,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,25621
2197,10898,43839,56280,16330,35648,29915,387,834,46,2829,4667,8057,2307,340,3190,205,653,22760,21789,2079,2094,314,179,1279,297,2301,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,72610
2198,69025,42924,47352,11253,21926,12280,379,533,9,63,7015,4016,4284,8009,5586,459,161,13639,19488,3244,7870,542,122,3527,654,1633,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,58605
2199,89207,44512,32682,7541,40340,33392,140,158,197,194,9135,5564,2826,1174,5163,361,705,19994,31563,3742,2474,740,257,5003,521,2400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,40223
2200,76387,41633,31855,15148,58745,13811,659,257,39,700,6792,5360,1799,4657,1591,699,177,20303,22886,1789,235,964,193,5253,640,1570,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,47003
2201,56257,48565,25289,17155,45715,35232,255,2354,168,3121,5720,7888,3152,3970,4428,456,623,5640,29884,2463,6734,643,254,1783,195,791,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,42444
2202,82279,62831,38103,8050,67197,19696,543,556,21,2895,5240,6310,2851,4151,4515,219,326,22937,23900,422,7440,963,228,3704,479,1065,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,46153
2203,45329,57909,52831,14431,62679,7120,56,410,6,4485,8560,2410,1954,1950,3008,313,276,14452,22726,892,9045,1015,393,4091,335,1773,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,67262
2204,52350,52415,55266,11760,40496,31106,76,1471,61,4269,3838,6035,3741,5547,4318,364,741,12648,31246,4679,3287,507,436,2978,311,2241,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,67026
2205,31170,63534,24489,16916,56433,34156,20,898,6,3394,6732,3322,1704,2895,391,278,767,20856,27758,4068,3956,160,230,1848,536,2365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,41405
2206,61011,64709,22769,17426,60983,13687,527,2238,152,4416,7449,2778,4502,3100,2050,715,314,21786,25505,55,5295,752,331,4995,742,1931,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,40195
2207,69446,58935,48624,16343,41437,18569,241,1045,72,155,5763,4477,2532,7642,230,370,797,25192,18005,4658,4976,206,390,1322,433,2173,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,64967
2208,57346,37660,51886,13734,30238,13687,609,1731,43,45,6898,4057,4214,7665,2159,186,352,12276,12324,2021,8285,130,412,3873,561,1812,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,65620
2209,40583,59129,43973,14402,38735,26601,60,611,3,2698,5619,5048,3304,8322,3338,339,50,22580,15573,4049,1335,228,229,4700,308,745,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,58375
2210,71013,38025,51551,7904,36239,24522,403,1858,26,19,6694,4263,3009,1904,3705,494,279,9694,11640,4169,5137,232,249,5552,815,3672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,59455
2211,78142,42795,42006,17148,31337,10085,577,1563,23,1953,3773,3451,2648,1441,3113,220,798,15439,23615,2598,4597,428,468,5083,226,2269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,59154
2212,20990,46052,39650,16159,57170,31276,678,252,118,3367,8871,7695,2606,7461,5246,732,886,21287,31477,2246,2487,985,240,1556,522,1905,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,55809
2213,16266,57993,49517,14485,30229,25738,282,602,17,2207,5511,5499,2063,3599,1257,198,543,25064,16633,2256,3456,241,357,1764,178,2468,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,64002
2214,50490,40335,48143,10364,55369,16073,227,702,110,194,8237,3483,4350,6097,3050,222,207,5934,13087,862,4940,1017,256,5543,164,2586,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,58507
2215,30351,53330,45623,8715,54048,13996,287,2096,92,3225,6762,8411,1626,3216,155,668,215,26283,12994,2879,1475,719,166,2831,684,2317,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,54338
2216,21876,44925,51768,11185,37746,35543,31,1399,65,574,8102,6747,1994,575,903,418,630,14250,28563,4737,4474,314,167,1911,292,2583,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,62953
2217,14289,52644,55831,15296,63653,34873,618,633,108,318,7675,2194,3869,4051,1444,784,806,18993,30118,3587,2897,749,431,1246,641,1411,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,71127
2218,10694,36252,34309,16360,59480,12818,51,2193,136,2547,6712,5660,4528,6802,1538,332,367,26630,21027,2048,7369,129,490,4601,408,1550,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,50669
2219,68173,67799,50596,9317,58895,21876,388,1515,141,4109,5804,3979,2737,3330,2341,221,423,11453,15015,4672,2052,428,157,3031,330,2378,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,59913
2220,73569,63031,28752,16118,63903,8410,44,1831,143,300,6227,6391,2203,4648,1724,191,307,15101,22699,2190,8137,795,79,5506,495,3525,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,44870
2221,19575,67854,34595,6130,53431,23117,664,1058,7,5209,8025,3847,2192,3547,3434,497,796,20885,10901,3077,7364,810,284,1318,315,3444,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,40725
